product_id,product_name,category,price,rating,specifications
646,Nike Dri-Fit T-Shirt,Fashion,2099,5.0,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
647,Galaxy S21 FE,Electronics,30400,4.2,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
648,Galaxy Buds 2,Electronics,78099,4.9,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
649,Asus Zenbook S 13,Electronics,94099,4.6,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
650,Dell Alienware m15 R7,Electronics,265600,4.1,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
651,Amul Processed Cheese Block,Groceries,199,4.2,Quality: Certified | Warranty: 1 Year
652,Sony Alpha ZV-E10,Electronics,189200,4.6,Sensor: Full Frame CMOS | Video: 4K 60p | Focus: Real-time Eye AF | Conn: WiFi/NFC
653,Boro Plus Antiseptic Cream,Groceries,199,4.6,Quality: Certified | Warranty: 1 Year
654,Asus Zenbook S 13,Electronics,113299,4.9,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
655,Adidas Stan Smith,Fashion,2500,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
656,Apple AirPods Pro 2,Electronics,22499,4.7,Quality: Certified | Warranty: 1 Year
657,HP Spectre x360,Electronics,144699,4.4,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
658,Woodland Camel Leather Boots,Fashion,5699,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
659,Colgate MaxFresh Red Gel,Groceries,399,4.2,Quality: Certified | Warranty: 1 Year
660,Canon Pixma G3000 Printer,Electronics,54499,4.8,Quality: Certified | Warranty: 1 Year
661,Woodland Camel Leather Boots,Fashion,3999,4.2,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
662,Red Tape Slim Fit Jeans,Fashion,2000,4.1,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
663,iPhone 13,Electronics,53700,4.8,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
664,Red Tape Slim Fit Jeans,Fashion,1899,4.5,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
665,HP Victus Gaming,Electronics,72299,4.8,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
666,Nike Air Jordan 1,Fashion,13200,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
667,Boro Plus Antiseptic Cream,Groceries,200,4.3,Quality: Certified | Warranty: 1 Year
668,Woodland Camel Leather Boots,Fashion,4100,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
669,Apple Watch Series 9,Electronics,93699,4.9,Quality: Certified | Warranty: 1 Year
670,Lenovo IdeaPad Slim 3,Electronics,39999,4.8,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
671,MacBook Air M1,Electronics,90799,4.1,Processor: Apple M1 Chip | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
672,Asus ROG Zephyrus G14,Electronics,184799,4.6,Quality: Certified | Warranty: 1 Year
673,Lenovo ThinkPad X1 Carbon,Electronics,139099,4.4,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
674,Lenovo Legion 5 Pro,Electronics,140700,4.9,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 16-inch 165Hz
675,Galaxy Watch 6,Electronics,71699,4.5,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
676,Galaxy Watch 6,Electronics,76899,4.2,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
677,Colgate MaxFresh Red Gel,Groceries,100,4.3,Quality: Certified | Warranty: 1 Year
678,HP Pavilion 15,Electronics,71700,4.1,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
679,Colgate Strong Teeth Paste,Groceries,199,4.8,Quality: Certified | Warranty: 1 Year
680,Colgate Strong Teeth Paste,Groceries,199,4.7,Quality: Certified | Warranty: 1 Year
681,Lenovo ThinkPad X1 Carbon,Electronics,132000,4.6,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
682,Boat Airdopes 141,Electronics,1099,4.6,Quality: Certified | Warranty: 1 Year
683,Lenovo ThinkPad X1 Carbon,Electronics,92099,4.1,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
684,Woodland Casual Loafers,Fashion,5099,4.8,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
685,Apple AirPods Pro 2,Electronics,20799,4.5,Quality: Certified | Warranty: 1 Year
686,Adidas Stan Smith,Fashion,3700,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
687,MacBook Pro 14,Electronics,206699,4.4,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
688,Sony WH-1000XM5 Headphones,Electronics,25100,4.2,ANC: Best-in-Class Noise Cancellation | Battery: 30 Hours | Driver: 40mm | Conn: Bluetooth 5.3
689,Red Tape Retro Sneakers,Fashion,3999,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
690,Lenovo Legion 5 Pro,Electronics,130799,4.4,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 16-inch 165Hz
691,Boat Rockerz 450,Electronics,1299,4.3,Quality: Certified | Warranty: 1 Year
692,Dettol Liquid Handwash,Groceries,200,4.0,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
693,HP Deskjet Ink Advantage,Electronics,84300,4.8,Quality: Certified | Warranty: 1 Year
694,Tata Salt,Groceries,199,4.3,Quality: Certified | Warranty: 1 Year
695,Dell G15 Gaming,Electronics,75100,4.5,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
696,Dell G15 Gaming,Electronics,86900,4.2,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
697,Amul Salted Butter,Groceries,399,4.3,Quality: Certified | Warranty: 1 Year
698,Dell Inspiron 15,Electronics,47899,4.4,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
699,MacBook Air M2,Electronics,65199,4.3,Processor: Apple M2 Chip | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
700,HP Pavilion 15,Electronics,57499,4.6,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
701,HP Spectre x360,Electronics,133499,4.8,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
702,Boro Plus Body Lotion,Groceries,399,4.8,Quality: Certified | Warranty: 1 Year
703,Lenovo Tab M10,Electronics,93200,4.5,Quality: Certified | Warranty: 1 Year
704,Colgate MaxFresh Red Gel,Groceries,400,4.5,Quality: Certified | Warranty: 1 Year
705,Amul Salted Butter,Groceries,499,4.3,Quality: Certified | Warranty: 1 Year
706,Tata Salt,Groceries,200,4.6,Quality: Certified | Warranty: 1 Year
707,Galaxy Z Fold 5,Electronics,130299,4.5,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
708,Red Tape Retro Sneakers,Fashion,1699,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
709,Boat Stone 350 Speaker,Electronics,1500,4.5,Quality: Certified | Warranty: 1 Year
710,Canon EOS R10 Mirrorless,Electronics,73300,4.4,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
711,Adidas Stan Smith,Fashion,3099,4.4,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
712,Galaxy S21 FE,Electronics,30700,4.2,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
713,Woodland Camel Leather Boots,Fashion,4200,4.5,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
714,Savlon Antiseptic Liquid,Groceries,199,4.4,Type: Antiseptic Liquid | Volume: 1000ml | Action: Kills 99.9% Germs | Usage: First Aid
715,Boat Airdopes 141,Electronics,1199,4.3,Quality: Certified | Warranty: 1 Year
716,Lenovo ThinkPad X1 Carbon,Electronics,96499,4.3,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
717,Boro Plus Body Lotion,Groceries,400,4.1,Quality: Certified | Warranty: 1 Year
718,Dell G15 Gaming,Electronics,89099,4.2,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
719,Lenovo Legion 5 Pro,Electronics,127999,4.5,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 16-inch 165Hz
720,Apple Watch Series 9,Electronics,63200,4.6,Quality: Certified | Warranty: 1 Year
721,Boat Rockerz 450,Electronics,1799,4.3,Quality: Certified | Warranty: 1 Year
722,Lenovo IdeaPad Slim 3,Electronics,40799,4.5,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
723,Galaxy S21 FE,Electronics,35099,4.4,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
724,Adidas Originals Track Jacket,Fashion,2899,4.4,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
725,HP Deskjet Ink Advantage,Electronics,70900,4.7,Quality: Certified | Warranty: 1 Year
726,Puma RS-X Sneakers,Fashion,6300,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
727,Apple AirPods Pro 2,Electronics,22499,5.0,Quality: Certified | Warranty: 1 Year
728,Galaxy Buds 2,Electronics,71099,4.8,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
729,Dell XPS 13 Plus,Electronics,123899,4.7,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
730,Dell G15 Gaming,Electronics,67900,4.9,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
731,Tata Premium Tea,Groceries,199,4.0,Quality: Certified | Warranty: 1 Year
732,Red Tape Formal Oxfords,Fashion,3399,4.6,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
733,Galaxy Buds 2,Electronics,89499,4.7,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
734,Canon EOS R10 Mirrorless,Electronics,72099,4.3,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
735,"Sony Bravia 55"" 4K TV",Electronics,125200,4.8,Quality: Certified | Warranty: 1 Year
736,Boat Airdopes 141,Electronics,1100,4.5,Quality: Certified | Warranty: 1 Year
737,Dettol Liquid Handwash,Groceries,199,4.0,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
738,MacBook Air M2,Electronics,88799,4.8,Processor: Apple M2 Chip | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
739,Asus TUF Gaming F15,Electronics,58400,4.1,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
740,Amul Taaza Milk,Groceries,399,4.2,Quality: Certified | Warranty: 1 Year
741,Dell Inspiron 15,Electronics,48400,5.0,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
742,Nike Air Force 1,Fashion,3800,4.6,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
743,Colgate MaxFresh Red Gel,Groceries,299,4.9,Quality: Certified | Warranty: 1 Year
744,Amul Processed Cheese Block,Groceries,300,4.7,Quality: Certified | Warranty: 1 Year
745,MacBook Pro 14,Electronics,248600,4.1,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
746,HP Victus Gaming,Electronics,73600,4.5,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
747,HP Pavilion 15,Electronics,56199,4.6,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
748,Dettol Liquid Handwash,Groceries,199,4.2,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
749,Dettol Antiseptic Liquid,Groceries,200,4.0,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
750,Puma Motorsport T-Shirt,Fashion,3000,5.0,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
751,Galaxy S23 Ultra,Electronics,113999,4.7,Camera: 200MP Main / 100x Zoom | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
752,Lenovo Legion 5 Pro,Electronics,157599,4.6,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 16-inch 165Hz
753,Boat Stone 350 Speaker,Electronics,2099,4.7,Quality: Certified | Warranty: 1 Year
754,HP Pavilion 15,Electronics,55199,4.0,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
755,HP Pavilion 15,Electronics,61400,4.5,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
756,Dell Alienware m15 R7,Electronics,162400,4.7,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 15.6-inch FHD
757,Boat Stone 350 Speaker,Electronics,1699,4.1,Quality: Certified | Warranty: 1 Year
758,Asus Vivobook 16X,Electronics,52800,4.9,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
759,Lenovo ThinkPad X1 Carbon,Electronics,146799,4.3,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
760,HP Pavilion 15,Electronics,55100,4.4,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
761,Galaxy Buds 2,Electronics,82299,4.6,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
762,Colgate Strong Teeth Paste,Groceries,0,4.4,Quality: Certified | Warranty: 1 Year
763,Boro Plus Antiseptic Cream,Groceries,299,4.5,Quality: Certified | Warranty: 1 Year
764,Colgate MaxFresh Red Gel,Groceries,200,4.8,Quality: Certified | Warranty: 1 Year
765,Sony Alpha ZV-E10,Electronics,209700,4.2,Sensor: Full Frame CMOS | Video: 4K 60p | Focus: Real-time Eye AF | Conn: WiFi/NFC
766,Colgate Strong Teeth Paste,Groceries,100,4.5,Quality: Certified | Warranty: 1 Year
767,HP Deskjet Ink Advantage,Electronics,63399,4.6,Quality: Certified | Warranty: 1 Year
768,Canon EOS 1500D DSLR,Electronics,36000,4.8,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
769,Colgate MaxFresh Red Gel,Groceries,399,4.9,Quality: Certified | Warranty: 1 Year
770,Boro Plus Antiseptic Cream,Groceries,299,4.2,Quality: Certified | Warranty: 1 Year
771,Lenovo Tab M10,Electronics,93299,4.3,Quality: Certified | Warranty: 1 Year
772,iPhone 13,Electronics,48000,4.8,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
773,Dell G15 Gaming,Electronics,85699,4.8,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
774,Lenovo Legion 5 Pro,Electronics,159199,4.0,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 1TB SSD | Display: 16-inch 165Hz
775,Asus TUF Gaming F15,Electronics,59100,4.0,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
776,Amul Processed Cheese Block,Groceries,200,4.1,Quality: Certified | Warranty: 1 Year
777,Nike Air Force 1,Fashion,2899,4.1,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
778,Puma RS-X Sneakers,Fashion,6899,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
779,Dettol Liquid Handwash,Groceries,299,4.6,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
780,Dell Inspiron 15,Electronics,57299,4.6,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
781,Woodland Casual Loafers,Fashion,5999,4.2,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
782,Maggi 2-Minute Masala Noodles,Groceries,399,4.6,Quality: Certified | Warranty: 1 Year
783,Amul Processed Cheese Block,Groceries,499,4.2,Quality: Certified | Warranty: 1 Year
784,Boat Stone 350 Speaker,Electronics,2400,4.6,Quality: Certified | Warranty: 1 Year
785,Sony WH-1000XM5 Headphones,Electronics,28800,4.4,ANC: Best-in-Class Noise Cancellation | Battery: 30 Hours | Driver: 40mm | Conn: Bluetooth 5.3
786,Woodland Casual Loafers,Fashion,4199,4.8,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
787,Dettol Antiseptic Liquid,Groceries,199,4.5,Type: Antiseptic Liquid | Volume: 500ml | Action: Disinfectant | Usage: Multi-Purpose
788,Tata Salt,Groceries,200,4.9,Quality: Certified | Warranty: 1 Year
789,Nike Air Jordan 1,Fashion,16999,4.5,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
790,iPhone 15 Pro,Electronics,103500,4.4,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
791,Woodland Camel Leather Boots,Fashion,5099,4.7,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
792,Galaxy Book 3,Electronics,91600,4.9,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
793,Boat Airdopes 141,Electronics,1200,4.5,Quality: Certified | Warranty: 1 Year
794,iPhone 15 Pro,Electronics,120899,4.2,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
795,Tata Salt,Groceries,400,4.1,Quality: Certified | Warranty: 1 Year
796,Canon EOS 1500D DSLR,Electronics,38099,4.5,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
797,HP Victus Gaming,Electronics,77200,4.9,Processor: Ryzen 7 5800H | 16GB RAM | 512GB SSD | Display: 16-inch 165Hz
798,Canon EOS 1500D DSLR,Electronics,37900,4.7,Sensor: APS-C/Full Frame | Video: 4K | Lens: Kit Lens Included | Conn: WiFi
799,Galaxy Watch 6,Electronics,77800,4.8,Camera: 50MP Main | Chip: Snapdragon 8 Gen 2 | Battery: 5000mAh | 5G Supported
800,Sony Alpha a7M4 Camera,Electronics,221299,4.8,Sensor: Full Frame CMOS | Video: 4K 60p | Focus: Real-time Eye AF | Conn: WiFi/NFC
801,Boat Stone 350 Speaker,Electronics,2099,4.8,Quality: Certified | Warranty: 1 Year
802,iPhone 13,Electronics,53399,4.2,Camera: 50MP Main | Chip: A16 Bionic | Battery: 5000mAh | 5G Supported
803,Nike Dri-Fit T-Shirt,Fashion,3299,4.3,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
804,Nike Dri-Fit T-Shirt,Fashion,1799,4.8,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
805,Apple AirPods Pro 2,Electronics,18200,4.6,Quality: Certified | Warranty: 1 Year
806,Lenovo IdeaPad Slim 3,Electronics,55700,4.2,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
807,Maggi 2-Minute Masala Noodles,Groceries,200,4.1,Quality: Certified | Warranty: 1 Year
808,Sony WH-1000XM5 Headphones,Electronics,28299,4.8,ANC: Best-in-Class Noise Cancellation | Battery: 30 Hours | Driver: 40mm | Conn: Bluetooth 5.3
809,Amul Taaza Milk,Groceries,199,4.3,Quality: Certified | Warranty: 1 Year
810,Apple Watch Series 9,Electronics,78499,4.4,Quality: Certified | Warranty: 1 Year
811,Woodland Camel Leather Boots,Fashion,5300,4.8,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
812,Canon Pixma G3000 Printer,Electronics,78099,4.7,Quality: Certified | Warranty: 1 Year
813,Boat Rockerz 450,Electronics,2199,4.1,Quality: Certified | Warranty: 1 Year
814,HP Deskjet Ink Advantage,Electronics,72000,4.8,Quality: Certified | Warranty: 1 Year
815,Savlon Moisturizing Soap,Groceries,0,4.1,Type: Antiseptic Liquid | Volume: 1000ml | Action: Kills 99.9% Germs | Usage: First Aid
816,Boat Airdopes 141,Electronics,1400,4.7,Quality: Certified | Warranty: 1 Year
817,HP Spectre x360,Electronics,139000,4.3,Processor: Intel i7 13th Gen / M2 Pro | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
818,Asus Vivobook 16X,Electronics,46400,4.5,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
819,Amul Processed Cheese Block,Groceries,199,4.6,Quality: Certified | Warranty: 1 Year
820,Red Tape Formal Oxfords,Fashion,3999,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
821,Boat Rockerz 450,Electronics,1999,4.9,Quality: Certified | Warranty: 1 Year
822,Amul Taaza Milk,Groceries,400,4.3,Quality: Certified | Warranty: 1 Year
823,Boro Plus Body Lotion,Groceries,100,4.8,Quality: Certified | Warranty: 1 Year
824,Nike Air Jordan 1,Fashion,12199,4.0,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
825,Amul Processed Cheese Block,Groceries,100,4.5,Quality: Certified | Warranty: 1 Year
826,Lenovo ThinkPad X1 Carbon,Electronics,137600,4.0,Processor: Intel i5 12th Gen | 16GB RAM | 512GB SSD | Display: 15.6-inch FHD
827,Red Tape Formal Oxfords,Fashion,1599,4.9,Material: Premium Fabric/Leather | Fit: Regular Fit | Quality: High | Wash: Machine Wash
828,Sony PlayStation 5,Electronics,48600,4.5,Quality: Certified | Warranty: 1 Year
